,1,2,3,4,5,6,7,8,9
542,0.0005131728,0.0018731708,0.0005613819,0.0067045106,0.0041491203,0,1,0.03187251,1
543,0.018078295,0.0145844533,0.0058762525,0.0402505742,0.0172897478,0.0039840637,1,0.0119521912,1
544,0.0074168466,0.00361102,0.0037642467,0.0313485512,0.0515659325,0.0039840637,1,0.0278884462,1
545,0.0027140879,0.0038707375,0.0019189241,0.0104890274,0.0120157103,0,1,0,1
546,0.0612417211,0.0571187488,0.0226693878,0.0566576523,0.0140890005,0,0.2709163347,0.0956175299,0
547,0.0236501829,0.0232368842,0.0145051591,0.0120617615,0.0145162701,0,0.8605577689,0,1
548,0.0028951089,0.0063885315,0.0023276135,0.0256939503,0.0211510071,0,1,0.015936255,1
549,0.0012355282,0.0048992837,0.0017801225,0.0376627919,0.0085364893,0,0.984063745,0,1
550,0.0040716253,0.0047048618,0.0024020149,0.0472287793,0.0922433018,0.0199203187,1,0.2788844622,1
551,0.0012353744,0.0034126808,0.0014412162,0.0066387729,0.0070954659,0,1,0,1
552,0.077308687,0.0395737866,0.0277938981,0.0182867555,0.0046459166,0,0.9920318725,0.0039840637,1
553,0.1366161836,0.1150465051,0.0430799982,0.1411274147,0.1792657329,0.2310756972,0.8207171315,0.374501992,1
554,0.0528365736,0.0802622835,0.0236228594,0.0367567159,0.018123612,0.0876494024,0.3027888446,0.0796812749,1
555,0.0154377017,0.014067338,0.005008466,0.0216444901,0.015642016,0,1,0.015936255,1
556,0.0137966375,0.0197940841,0.0094587242,0.0065331139,0.0036083905,0.0199203187,0.9083665339,0,1
557,0.0106897805,0.0190760367,0.0094164968,0.1837037147,0.0753054522,0.235059761,1,0.187250996,0
558,0.0176317119,0.0192809929,0.0100183206,0.0301283979,0.0076127167,0.0278884462,0.8486055777,0,1
559,0.1520193839,0.1626408339,0.055789738,0.2494633171,0.2282488381,0.203187251,0.6494023904,0.4302788845,0
560,0.0160047023,0.0258209563,0.013465809,0.0572114863,0.3326085507,0.3187250996,1,0.235059761,0
561,0.0073598191,0.0235557819,0.0096587941,0.0896613841,0.0560387694,0,1,0.0239043825,1
562,0.0444766046,0.0235768652,0.0079759872,0.0656831958,0.0535942211,0.2828685259,1,0,1
563,0.0473662321,0.0431477177,0.0225813067,0.0296746675,0.0667541701,0,0.0079681275,0.1992031873,1
564,0.0063902616,0.025764392,0.0034791873,0.0596485019,0.0754813626,0,0,0,1
565,0.0397321021,0.0399345712,0.0219622618,0.0540560839,0.0294429063,0,0.9402390438,0.0717131474,1
566,0.0056068692,0.0203202543,0.0076326442,0.0545490846,0.0520917711,0.1593625498,1,0.2749003984,0
567,0.0024678333,0.0041403482,0.0016409242,0.0305476398,0.0252180378,0,1,0,1
568,0.0076846444,0.0078501152,0.0035631194,0.0321823255,0.0855115203,0.0677290837,0.9960159363,0.2071713147,1
569,0.1241326393,0.1031844847,0.0351492139,0.0823737049,0.083118237,0.0836653386,0.8087649402,0.0677290837,1
570,0.0346501572,0.0550193562,0.0170055154,0.0129521404,0.0142486162,0,0.3984063745,0.0478087649,1
571,0.0246661504,0.0268568186,0.0113902744,0.0523831903,0.0380933981,0.1474103586,0.8685258964,0.0119521912,1
572,0.0069526496,0.0343824181,0.0128267945,0.1510970174,0.0656860341,0.1394422311,1,0.1952191235,1
573,0.0260258449,0.0429224335,0.0100284447,0.0267473734,0.0215291953,0.0079681275,1,0.2788844622,1
574,0.006287694,0.0048642727,0.0031750585,0.0192697554,0.0176665525,0,1,0,1
575,0.0018522692,0.0104495044,0.0032508039,0.073085891,0.037946163,0.0039840637,1,0.0438247012,1
576,0.0396858338,0.0505919225,0.0149513923,0.070829458,0.1148782929,0,0.8366533865,0.3784860558,0
577,0.0393084998,0.0581453299,0.0287705338,0.0248609817,0.0208321584,0,0.6932270916,0,1
578,0.0010764829,0.0021507146,0.0008710115,0.0069229354,0.0173711917,0,1,0.0478087649,1
579,0.0165918159,0.0190573486,0.0088564789,0.0210064189,0.0267855395,0.0358565737,0.8406374502,0,1
580,0.0023858556,0.0027081347,0.0014314319,0.0073898484,0.0220667449,0,1,0.0996015936,1
581,0.0017524893,0.0047582745,0.0016754879,0.0133031015,0.0059250509,0,1,0.0438247012,1
582,0.0056437554,0.0087233551,0.004312373,0.0266098578,0.0898434448,0.0039840637,1,0.0677290837,1
583,0.012542158,0.0196593616,0.0092830464,0.0154064767,0.0045257566,0,0.9362549801,0,1
584,0.0186789165,0.0136657589,0.007009642,0.0203538868,0.0111723299,0,1,0.0079681275,1
585,0.0300625378,0.0304091101,0.0142852592,0.0681947126,0.0961953153,0.1992031873,1,0.1952191235,0
586,0.0015153032,0.0031154794,0.0015174618,0.0103916938,0.0039073197,0.0398406375,1,0,1
587,0.0184825918,0.0161290612,0.0078594206,0.032093793,0.0089628151,0,0.9282868526,0,1
588,0.0074735478,0.013436932,0.0039912698,0.0554353906,0.0222052237,0.1474103586,0.593625498,0.4143426295,1
589,0.0138815693,0.0241538009,0.01163443,0.0084683219,0.006564059,0,0.8525896414,0,1
590,0.0086148948,0.0135958256,0.0051341454,0.06393565,0.0543131274,0.2669322709,0.8884462151,0.438247012,0
591,0.0019578844,0.004130262,0.0019951291,0.0079577298,0.0110919695,0,1,0,1
592,0.0467648425,0.0576433317,0.0117369527,0.0719608484,0.16581558,0.0079681275,0.764940239,0.2310756972,0
593,0.0339583524,0.035105634,0.0105251766,0.0502763715,0.0856081409,0.1474103586,0.9561752988,0.1235059761,1
594,0.0474415773,0.0394691372,0.0223248169,0.0140310951,0.0047965261,0,1,0,1
595,0.0009124317,0.0053440053,0.0020201633,0.0066629443,0.0069164169,0,1,0,1
596,0.0011109462,0.0028050241,0.0010948171,0.0071557752,0.0050209471,0,1,0.0956175299,1
597,0.0535935541,0.0708056463,0.0282672069,0.0220323827,0.0226484733,0,0.5697211155,0.1513944223,0
598,0.0019128488,0.0047614768,0.0015943576,0.0118568713,0.0194516255,0,1,0.0557768924,1
599,0.0009037511,0.0020755292,0.0008267241,0.0128591828,0.0032327048,0,1,0.0358565737,1
600,0.0445980338,0.0935213668,0.0183883765,0.0519995176,0.0398359209,0.0438247012,0.4780876494,0,1
601,0.0107327206,0.0282322823,0.0109494687,0.1604224726,0.0735983548,0.1195219124,0.8605577689,0.0278884462,1
602,0.0733313383,0.080191006,0.0294747739,0.0702794838,0.0538459735,0.1474103586,0.9521912351,0.1195219124,0
603,0.0012894451,0.0027581876,0.0010002133,0.0129727314,0.0051807778,0,1,0.015936255,1
604,0.0258168167,0.0438880562,0.0133523536,0.0218734295,0.0254636334,0.0358565737,1,0.1513944223,1
605,0.0188181211,0.0158159185,0.009487903,0.0413495227,0.1494662741,0.0557768924,1,0,0
606,0.0642236582,0.0751144345,0.0262422795,0.0550106013,0.0674224153,0,0.6135458167,0.0278884462,0
607,0.0366001352,0.0469827341,0.022750697,0.051269726,0.0491841322,0,0.9043824701,0.0478087649,1
608,0.0435482398,0.0436646643,0.020676363,0.0212301056,0.0303785681,0.3067729084,0.6573705179,0.3266932271,1
609,0.0010491267,0.0028800772,0.0012130789,0.0220409398,0.0248389122,0,1,0.0199203187,1
610,0.0223735408,0.0461563616,0.0151143831,0.0080553135,0.0041694402,0,1,0,1
611,0.0011101954,0.0027282349,0.000677101,0.0115652327,0.0119842614,0,1,0.03187251,1
612,0.0186041428,0.0190207094,0.0106163859,0.0104404186,0.0109555853,0,0.8326693227,0,1
613,0.0234079609,0.0178807057,0.0044747673,0.0421751313,0.0287442132,0.0478087649,0.9960159363,0.0996015936,1
614,0.0288938045,0.0273985459,0.0101908624,0.1967869683,0.1614208796,0.2310756972,1,0.2788844622,0
615,0.0032781293,0.0046536576,0.0021019784,0.021980676,0.0079394455,0,1,0.0398406375,1
616,0.0035111161,0.0032878662,0.001982863,0.0130289257,0.023105282,0,1,0,1
617,0.0273859535,0.0224513607,0.0064321063,0.0290436214,0.0549641213,0.4581673307,1,0.1274900398,1
618,0.0055851513,0.0072954503,0.0013867093,0.0416751059,0.0535367481,0.0876494024,1,0.2390438247,1
619,0.0014139465,0.004184809,0.0013144748,0.0145304644,0.0168260664,0.0677290837,1,0.0398406375,1
620,0.0239859303,0.03156262,0.008895613,0.0482632763,0.0566319162,0.2749003984,0.9721115538,0.03187251,1
621,0.0145288366,0.0143467888,0.0077628048,0.0193212043,0.0092208997,0,0.9521912351,0,1
622,0.0186160987,0.0154321218,0.006214081,0.0202796034,0.0384133189,0.2390438247,1,0.0517928287,1
623,0.0131017733,0.0060679183,0.0059776892,0.0580129096,0.0275437052,0,1,0.2509960159,1
624,0.0269495788,0.0607164685,0.0199439101,0.0223871025,0.0194220184,0,0.0876494024,0.4342629482,0
625,0.0465420187,0.0179762036,0.0179117327,0.0298594509,0.0236591887,0.0278884462,0.5816733068,0.0876494024,0
626,0.1575645879,0.1609969981,0.0537765265,0.3106903529,0.3112108369,0.1912350598,0.4501992032,0.1274900398,0
627,0.0444640765,0.0485612967,0.0196952348,0.0350581759,0.0218257377,0.203187251,0.9561752988,0.2310756972,1
628,0.0033514941,0.0083972158,0.0033045318,0.0425201936,0.0139010875,0,0.8764940239,0.1593625498,1
629,0.0182652586,0.0120852247,0.0075360039,0.0144595181,0.0102847014,0,1,0.0239043825,1
630,0.0228875629,0.0366455165,0.014497155,0.0625326578,0.0196774019,0.0239043825,1,0.3027888446,0
631,0.0370087229,0.0710673241,0.0266626023,0.0132404747,0.0111215185,0.0438247012,0.7131474104,0,1
632,0.0065156847,0.0112428768,0.0043582237,0.063537074,0.0317977999,0.0478087649,0.6374501992,0.3067729084,0
633,0.0015660979,0.0025709749,0.0009988486,0.0142373753,0.0088924633,0,1,0,1
634,0.0936852378,0.0951344136,0.0325699821,0.1668934099,0.0661761542,0.2310756972,0.764940239,0.5498007968,0
635,0.0221200797,0.0180311892,0.0102636863,0.0198466264,0.0331473637,0,0.9760956175,0,1
636,0.0011644521,0.0029392352,0.0012279746,0.0109762326,0.01366573,0,1,0.0199203187,1
637,0.001958404,0.0043469815,0.0015738087,0.0098652202,0.0065200184,0,1,0,1
638,0.0113452188,0.0316932324,0.0095560111,0.1176534948,0.0366928736,0,1,0.1155378486,1
639,0.0492174179,0.0334133081,0.018499899,0.0072563069,0.0040542782,0,1,0,1
640,0.0155605421,0.01692327,0.0071791101,0.0185783401,0.0131316116,0.1235059761,1,0.1274900398,1
641,0.0193159445,0.0386091189,0.0142834219,0.0071182235,0.0062938151,0,0.9641434263,0.2988047809,1
642,0.0426229829,0.0338868523,0.0109625172,0.0348194401,0.0335049646,0.03187251,1,0.2828685259,1
643,0.017331223,0.0523639092,0.0192678241,0.0083815301,0.0082425833,0,0.9282868526,0,1
644,0.0378974878,0.0475790156,0.0183940456,0.0103355864,0.0338028436,0,0.5737051793,0.0836653386,1
645,0.0018111738,0.0043883828,0.0016503829,0.0146216312,0.0078665846,0,1,0,1
646,0.1044430181,0.1027667585,0.0374342826,0.0933149225,0.4281602943,0.2231075697,0.828685259,0.187250996,0
647,0.001791312,0.002279344,0.0011642422,0.0141879151,0.0110551631,0,1,0.1673306773,1
648,0.0163763613,0.0054289411,0.0069181218,0.088141567,0.0523224671,0,1,0.0199203187,0
649,0.0249450672,0.0328839323,0.0155104429,0.0877876609,0.0567154744,0.3266932271,0.8844621514,0.1155378486,1
650,0.0212457675,0.0310516643,0.0151837159,0.0149990042,0.0069149293,0,0.9322709163,0.0478087649,1
651,0.0030329731,0.0048466393,0.0016836206,0.0149884158,0.0184816895,0,0.6772908367,0.0199203187,1
652,0.006724565,0.0080825426,0.0043220526,0.0297950826,0.0512278653,0,1,0,1
653,0.016496891,0.0458724883,0.0165593504,0.0084883476,0.0133232877,0,0.9641434263,0,1
654,0.0013822528,0.0031922991,0.0011972555,0.0107237646,0.004441901,0,1,0.0278884462,1
655,0.0236301097,0.053541174,0.0175143147,0.010935098,0.0135108428,0,0.8884462151,0.0239043825,1
656,0.0204842071,0.0298537508,0.0102067859,0.0076311732,0.0071955061,0,1,0,1
657,0.0034429149,0.0065325922,0.0032492954,0.0103554263,0.0187470568,0,1,0.015936255,1
658,0.016253207,0.0178893,0.0066740477,0.0235309225,0.0090760782,0.1354581673,0.6573705179,0.2231075697,1
659,0.0036440095,0.004832483,0.0023854762,0.0190727579,0.006344729,0,1,0.0239043825,1
660,0.0007802665,0.0044894603,0.001662547,0.0215470884,0.006841472,0,1,0,1
661,0.0519200232,0.0462521827,0.0187357828,0.0668662607,0.0562685744,0,0.9760956175,0.0996015936,1
662,0.0578303929,0.0683622443,0.0226802748,0.0198596956,0.0191313383,0,0.8406374502,0.0637450199,1
663,0.0993071691,0.0917577039,0.0331119052,0.0644318969,0.1529239914,0.0239043825,0.9043824701,0.1474103586,0
664,0.0333722863,0.0215798891,0.0113120059,0.010268939,0.0057074644,0,1,0.0079681275,1
665,0.0016069632,0.0048261183,0.0019168395,0.0112102046,0.0070182359,0.0199203187,1,0.0478087649,1
666,0.0047600234,0.006754761,0.0034407312,0.0161051947,0.0436724726,0.0039840637,1,0.0796812749,1
667,0.0133408591,0.0078095759,0.0064231279,0.0380603307,0.1883435494,0.0876494024,1,0.1513944223,1
668,0.0019904261,0.0054362133,0.0019699276,0.0124340812,0.0047937425,0,1,0,1
669,0.0011973974,0.0032186402,0.0014743672,0.0143220366,0.0059951954,0,1,0,1
670,0.0054051488,0.0131042214,0.0055396896,0.0304773043,0.0755148353,0.0836653386,1,0.0996015936,1
671,0.0011625956,0.0020016269,0.0008757336,0.011832656,0.012117359,0,0.9163346614,0.1115537849,1
672,0.0554492478,0.0905031926,0.0507098915,0.0411135804,0.0136565702,0,0.796812749,0.0119521912,1
673,0.0083947977,0.0392613979,0.0136924403,0.1778282911,0.0529991457,0.1354581673,0.2470119522,0.2390438247,1
674,0.0171509472,0.0198767779,0.0106231725,0.0118963653,0.0170607596,0,0.9043824701,0.0398406375,1
675,0.0387501588,0.0490490057,0.0243340137,0.0102012721,0.0127967328,0,0.9203187251,0.0278884462,1
676,0.0114034706,0.0214060639,0.0086495075,0.1545443521,0.0854429865,0,1,0.2111553785,0
677,0.0239127021,0.0234083103,0.0089659149,0.0643784077,0.0395276846,0.0876494024,0.9960159363,0,0
678,0.0372143053,0.0195407486,0.010288651,0.0175288629,0.0144875897,0.0239043825,1,0,1
679,0.0012986081,0.006369355,0.0022203936,0.0299316473,0.0050682513,0,1,0,1
680,0.0211529044,0.0131218311,0.007175058,0.0082760258,0.0184791367,0,1,0,1
681,0.022495966,0.019421664,0.0080331184,0.024529021,0.0666426728,0,1,0.1513944223,1
682,0.003997366,0.0056775105,0.0023816432,0.069704986,0.0695593021,0.1155378486,0.9960159363,0.219123506,1
683,0.0243959549,0.0185018416,0.0115326651,0.0733147531,0.3543358738,0.1633466135,0.8486055777,0.1195219124,0
684,0.0131636937,0.0187893892,0.0086421549,0.0203943368,0.0244519051,0,0.8605577689,0,1
685,0.0343210729,0.0326383463,0.0198023243,0.0035916868,0.0035149783,0,0.9322709163,0,1
686,0.017170029,0.0081042504,0.0064957765,0.0323663535,0.0902255636,0.0358565737,1,0.1593625498,1
687,0.0036812445,0.0060674818,0.0025725419,0.0210374818,0.0216113354,0,1,0.2430278884,1
688,0.002270413,0.0052313298,0.0029681273,0.0214158296,0.0139210075,0,0.0796812749,0,0
689,0.0015611069,0.0028395009,0.001108842,0.0114730895,0.0061364849,0,1,0.0717131474,1
690,0.0643373055,0.0583753641,0.0230106387,0.0416363567,0.0563958892,0.0039840637,0.96812749,0.2071713147,0
691,0.0119972227,0.018748798,0.0084476347,0.0103516974,0.0041016666,0,0.9243027888,0,1
692,0.0008160005,0.0023894411,0.0007953441,0.0056712402,0.0049281045,0,1,0.0278884462,1
693,0.0495726524,0.0498764216,0.0183468577,0.0208628923,0.0265551567,0.03187251,0.0916334661,0.1474103586,0
694,0.0161441667,0.0195100122,0.0085757722,0.020374353,0.016339143,0,0.8884462151,0,1
695,0.0217412357,0.0388473157,0.0161148766,0.0178282778,0.0097829116,0,0.9800796813,0,1
696,0.0023851417,0.0104196119,0.0033411877,0.0381785716,0.0200754404,0.0398406375,1,0.1394422311,1
697,0.0442909647,0.0449495381,0.0200640654,0.0112660029,0.0064278015,0.0079681275,1,0,1
698,0.002454628,0.0039350507,0.0021505062,0.0106180954,0.0113381,0,1,0,1
699,0.0313420505,0.0367942499,0.0135355175,0.1600125413,0.1761508056,0.1195219124,1,0.0796812749,0
700,0.0162776406,0.0141426427,0.0064787209,0.0181582086,0.0122382703,0,1,0.0637450199,1
701,0.0164024769,0.0165126225,0.0090493536,0.0269513514,0.0199639716,0.015936255,0.96812749,0,1
702,0.0092592426,0.0082559284,0.0056458585,0.0198149846,0.0756667449,0.0079681275,1,0.0438247012,1
703,0.0350334104,0.0202098842,0.0156953083,0.0110550246,0.0328089113,0,0.8645418327,0.1992031873,1
704,0.0343124318,0.0242445896,0.0090276884,0.0238568697,0.0498063417,0.1354581673,0.9123505976,0.1274900398,0
705,0.0010216399,0.0017275202,0.0008015241,0.017013766,0.0116541935,0,1,0,1
706,0.0019924027,0.0052572209,0.002063568,0.0126991596,0.0188227777,0,1,0,1
707,0.0243732544,0.0391837139,0.0134294733,0.0305418353,0.022271908,0.03187251,0.6334661355,0,1
708,0.0451687931,0.068656971,0.0308471927,0.0205447661,0.0225627528,0.0677290837,0.3824701195,0.1274900398,1
709,0.012211159,0.0155626239,0.0055946098,0.0116733286,0.0038770927,0,0.8565737052,0,1
710,0.0011880988,0.0021970377,0.0007240825,0.0056042141,0.0073351675,0,0.9442231076,0,1
711,0.0046374378,0.0115665842,0.0042843754,0.0570543145,0.0257459328,0,0.7370517928,0,1
712,0.0760289275,0.0844975271,0.0174748297,0.1198345593,0.0724967707,0.0916334661,0.8326693227,0.3545816733,0
713,0.0010425819,0.0019758876,0.0007882403,0.0067895963,0.0046741933,0.0039840637,0.6573705179,0,1
714,0.0086148337,0.0078018935,0.004686829,0.0377680241,0.1580900755,0.0836653386,1,0.219123506,1
715,0.0153578062,0.0200697082,0.0086915207,0.0080868247,0.0106849284,0,1,0,1
716,0.0009961557,0.0022796334,0.0006381102,0.0027957662,0.0063442683,0,1,0,1
717,0.034808342,0.0615191871,0.0121204084,0.0228982381,0.0144913968,0.0358565737,0.1832669323,0.0756972112,0
718,0.0136492963,0.0109983176,0.0066894083,0.0358091853,0.124129765,0.0119521912,1,0.2430278884,1
719,0.0187257569,0.0176136024,0.0095024089,0.0073601071,0.0062528229,0,0.9561752988,0,1
720,0.0067275407,0.022535962,0.0088025637,0.095328975,0.1051503544,0,0.7091633466,0,1
721,0.0012623821,0.0028328019,0.0008320589,0.0088813356,0.0052039193,0,1,0,1
722,0.036344755,0.0419090374,0.0230171078,0.0354917598,0.0358040471,0.015936255,0.9521912351,0,1
723,0.1362841162,0.141272145,0.0437767805,0.3673983985,0.5813943267,0.1115537849,0.1952191235,0.235059761,0
724,0.1177144352,0.1141908836,0.0359882417,0.0629555953,0.0844481621,0,0.8087649402,0.0199203187,1
725,0.0009800488,0.0027088478,0.0011408209,0.0093968532,0.0125368202,0,0.7370517928,0.0039840637,1
726,0.0162715681,0.0366023511,0.0132129793,0.1494620071,0.1667262943,0.0358565737,0.8884462151,0.0039840637,0
727,0.0069043257,0.0271541193,0.0100062996,0.1598532963,0.0480028634,0.0796812749,1,0.219123506,1
728,0.021322784,0.0192380026,0.0094190829,0.0479191899,0.0372360816,0.1354581673,1,0.1075697211,1
729,0.0438475068,0.0417477005,0.0156138686,0.1861019345,0.0614085086,0,0,0,0
730,0.0232948794,0.015382506,0.0122404789,0.0433831846,0.0155090905,0,0.8924302789,0,1
731,0.0117516649,0.0072482125,0.0061938397,0.0223487111,0.1656647754,0,1,0.3227091633,1
732,0.0038303363,0.0236731397,0.0090205028,0.1117588534,0.0467715503,0.0239043825,0.9282868526,0,1
733,0.0048140729,0.0114075727,0.005097936,0.0191467017,0.0434939607,0,1,0,1
734,0.175339979,0.1484687713,0.0559810915,0.0652980095,0.0153956682,0,0.5219123506,0.1115537849,0
735,0.0115959949,0.0219466195,0.0108226779,0.0900541604,0.1315277038,0.0119521912,1,0.2430278884,0
736,0.0151359147,0.0187530107,0.0085951307,0.0410299932,0.01959917,0.1195219124,0.8884462151,0.1354581673,1
737,0.027938069,0.0617391406,0.0252845124,0.0394223529,0.0120978781,0.0597609562,0.6892430279,0.0996015936,1
738,0.0209612242,0.037628932,0.0123134355,0.0607357125,0.0613355734,0.0956175299,0.9282868526,0,1
739,0.13531219,0.0585542067,0.0308851931,0.02581692,0.0187321341,0.0717131474,1,0.3346613546,0
740,0.0117993269,0.0137220408,0.0070606946,0.0057364963,0.0053811356,0,0.9880478088,0,1
741,0.0442103346,0.0273020782,0.0173696527,0.0987517389,0.3194588108,0.2071713147,1,0.2270916335,0
742,0.0255271085,0.0244168843,0.0106861226,0.0297865735,0.0228412947,0.1235059761,1,0,1
743,0.0055470017,0.0067243592,0.0043122388,0.0218349531,0.0239581582,0.03187251,0.9960159363,0.0438247012,1
744,0.0028550773,0.004441356,0.0017119096,0.0388327869,0.0203171927,0,1,0.0996015936,1
745,0.0037559972,0.0146773138,0.0056193852,0.0639003374,0.0311655595,0.0478087649,0.8725099602,0.0677290837,1
746,0.1073595285,0.0939505224,0.0341665156,0.3665382185,0.1338813997,0.4541832669,0.764940239,0.1195219124,0
747,0.0168724146,0.0299566789,0.0074800463,0.0907235936,0.0195609544,0.2430278884,1,0.2390438247,1
748,0.0303478024,0.0184595336,0.0082122786,0.0476093043,0.0545682385,0.0239043825,0.9043824701,0.2151394422,1
749,0.0173318339,0.0399632785,0.0092483389,0.0349059839,0.0528839265,0,0,0,0
750,0.0255016144,0.0209935658,0.0118091167,0.0152005035,0.022324755,0,0.7211155378,0,1
751,0.0173913923,0.019239919,0.0106703783,0.0092126012,0.0075629182,0,0.7609561753,0,1
752,0.0344644354,0.0603167125,0.0152531958,0.1810840203,0.0236855972,0.1912350598,0.9760956175,0.2231075697,0
753,0.0285405226,0.0348728216,0.0150388237,0.0144578051,0.0120250287,0,0.764940239,0,1
754,0.003168564,0.015086224,0.0059046747,0.0505852225,0.0842537569,0,0.4741035857,0.2589641434,1
755,0.0416933463,0.067525473,0.0275259021,0.0205534319,0.0124815129,0.0637450199,0.0756972112,0.1673306773,1
756,0.0038073124,0.0091065054,0.0043875128,0.041271951,0.0814114796,0.015936255,1,0.2071713147,1
757,0.0033021628,0.0053408523,0.0028339973,0.0148561665,0.0138769079,0,1,0.0956175299,1
758,0.0835168141,0.0656627158,0.0318017062,0.0352073036,0.1199238053,0.1075697211,0.9601593626,0.5816733068,0
759,0.0353953358,0.0408660532,0.0200224268,0.0490360248,0.0742919322,0.171314741,0.9322709163,0.0119521912,1
760,0.0037645996,0.0119797207,0.0037684222,0.0185446665,0.0386473121,0,1,0.0478087649,1
761,0.0040170612,0.009086887,0.003757057,0.021399798,0.0270925929,0,1,0.3665338645,0
762,0.0006965459,0.0018623233,0.0005877432,0.0035228871,0.0032092617,0,1,0,1
763,0.004036797,0.0134915674,0.005420376,0.0310924572,0.0406753458,0,1,0.0518962076,1
764,0.0044913158,0.0134969603,0.005239013,0.0684451818,0.0603512801,0,1,0.0557768924,1
765,0.0433990767,0.0751627093,0.0200016144,0.0610174393,0.0806511514,0.0438247012,0.4820717131,0.1752988048,0
766,0.0079508802,0.0044154001,0.0034688346,0.0151605044,0.0298222384,0,1,0.1115537849,1
767,0.0509317957,0.0615930884,0.0406302762,0.1337410473,0.1511805336,0.1235059761,0.6533864542,0.4183266932,0
768,0.0024007793,0.0046415671,0.0023677638,0.0140846334,0.0193070273,0,0.5338645418,0.1633466135,1
769,0.0440983941,0.0503321072,0.0156606806,0.0257120479,0.1319307274,0.235059761,0.8685258964,0.3665338645,1
770,0.0428706245,0.0657500037,0.0133813546,0.123063381,0.0670840206,0.0079681275,0.9482071713,0.03187251,1
771,0.0897121166,0.07757417,0.0295502721,0.2048079398,0.0970287197,0.1035856574,0.7609561753,0.3665338645,1
772,0.0090959538,0.0156454376,0.0085172249,0.1259479711,0.0323376452,0.1274900398,0.9561752988,0.2988047809,0
773,0.0098242512,0.0311162109,0.0154129245,0.160075255,0.0689609906,0.1075697211,0.625498008,0.1235059761,0
774,0.0021598781,0.018433869,0.0065284762,0.0587090231,0.0216512626,0,1,0,1
775,0.0203527708,0.0361034334,0.012767584,0.0854204779,0.0436809287,0,0.984063745,0.0956175299,1
776,0.0077193325,0.0235082035,0.0080363499,0.0653944208,0.0538890559,0.0278884462,0.9442231076,0.1912350598,1
777,0.0233652244,0.0167303269,0.009276261,0.0104080482,0.0043800233,0,1,0,1
778,0.0261993812,0.0240283992,0.011407375,0.021929904,0.0441907617,0,1,0.0239043825,1
779,0.002892476,0.0040423797,0.0016320407,0.0304196414,0.0416371487,0.015936255,1,0,1
780,0.0395791823,0.0401847026,0.015480859,0.0124211565,0.0272337997,0,0.593625498,0.0119521912,1
781,0.0047937864,0.0072714103,0.0035320994,0.0564526113,0.0196374668,0.0717131474,1,0.1513944223,1
782,0.0305780918,0.0145254863,0.0153822201,0.04790121,0.2128021257,0,1,0.2270916335,0
783,0.0032154312,0.0044045669,0.0010546359,0.0086615306,0.007968831,0,0.2151394422,0,1
784,0.0237170608,0.03148704,0.0082391122,0.0641995783,0.0223740111,0.1513944223,1,0.0956175299,1
785,0.0055161876,0.0094582019,0.0018255535,0.0311259101,0.0399584001,0,1,0.2857142857,1
786,0.0017879861,0.0035661904,0.0016379592,0.0161891904,0.0130402556,0,1,0,1
787,0.0310255581,0.0191027577,0.0175338168,0.0337547665,0.1464055026,0.0557768924,0.0398406375,0.0478087649,0
788,0.0009508622,0.0029214697,0.0011083954,0.0081584395,0.0053852438,0,0.9760956175,0,1
789,0.1313934021,0.1008881554,0.0561866119,0.1170732381,0.2129230624,0.3466135458,0.4501992032,0.0717131474,0
790,0.0338289308,0.0605919305,0.0254185196,0.0101267387,0.0027625363,0,0.9083665339,0.0079681275,1
791,0.0346620658,0.0963761112,0.0209565243,0.0582204132,0.0937100391,0,0.3386454183,0,1
792,0.0930440245,0.1003615307,0.0268702453,0.1153670338,0.1333435118,0.2589641434,1,0.2749003984,1
793,0.0028136595,0.0146189156,0.0059527516,0.0171202906,0.0344221665,0,1,0,1
794,0.0374239898,0.0553601103,0.0122215455,0.0660066437,0.0868025978,0,0.0039840637,0,1
795,0.0136941946,0.0115640576,0.0077440437,0.0382808069,0.1764592867,0.0239043825,1,0.0956175299,1
796,0.0171462638,0.0185802522,0.0103126743,0.023410745,0.0154389039,0.015936255,0.7529880478,0,1
797,0.0017937644,0.0061579031,0.0024336155,0.0234131156,0.0429038107,0,0.609561753,0,1
798,0.0023970897,0.004852271,0.002006637,0.0196485245,0.01174258,0.219123506,0.5378486056,0.0756972112,1
799,0.001940443,0.0044015386,0.0015659008,0.0164481716,0.0134762925,0,1,0.0398406375,1
800,0.0031681439,0.0049720051,0.0022332029,0.0149517379,0.0069620037,0,1,0.0358565737,0
801,0.0204482599,0.0223290463,0.0132496654,0.0241174509,0.0392052576,0.015936255,0.6852589641,0,1
802,0.0008217801,0.0028773397,0.0011044655,0.0088478936,0.003798968,0,1,0.0398406375,1
803,0.0009406636,0.0023764309,0.0009540192,0.0101915149,0.0071225066,0,1,0.1115537849,1
804,0.0055783141,0.0083931092,0.0024310152,0.032008667,0.0149896846,0.015936255,1,0.1314741036,1
805,0.0742034177,0.0433088297,0.0189380927,0.0640623587,0.0920088727,0.219123506,0.9362549801,0.0278884462,1
806,0.0388853171,0.0582598145,0.0121181691,0.0656381428,0.1026668803,0.3705179283,1,0.3147410359,0
807,0.0134046452,0.0091800582,0.0071630332,0.0352463313,0.1265731033,0,1,0.2868525896,1
