,1,2,3,4,5,6,7
546,0.3414787171,-0.1522584422,0.0779511964,0.0488403019,0.0159954738,0.0156323104,1
547,0.0931859062,0.3040005733,-0.2565593129,0.2179218599,0.2246152404,0.1288878836,1
548,0.3916664263,0.1095010239,0.0668847259,0.0158981365,0.0094214927,0.0075548608,0
549,0.0323308175,0.2724123347,-0.0249005289,0.0163640551,0.0365416865,0.0079153447,1
550,0.0538807187,0.051439606,0.0030031583,0.0081584395,0.0053852438,0.003940736,1
551,0.1352490369,-0.478452753,0.0717394839,0.1967579236,0.2022750513,0.1051949763,0
552,0.2041399171,0.1498154233,0.19925958,0.0470678178,0.1429541627,0.1941924705,1
553,0.1044206829,0.2121625777,-0.0018496125,0.0103827563,0.0086208452,0.0136892885,1
554,-0.1693713032,-0.0652380072,0.0845870896,0.0459008927,0.0167194586,0.0176002545,1
555,0.2497298805,0.0290115988,-0.0444532912,0.0075271874,0.0052027997,0.0045493727,1
556,0.0026587476,0.0527085625,0.1434601833,0.0116422729,0.0093360536,0.0057132193,1
557,-0.0836167012,-0.0235021562,-0.1239826067,0.0203538868,0.0111723299,0.0244934024,1
558,-0.1109829411,0.4592640797,0.1318414152,0.0494857981,0.2828620825,0.1781335913,0
559,-0.190920992,0.1557264024,-0.0539691805,0.0096675061,0.0180481138,0.0073309012,1
560,0.079255039,0.00435062,0.0829381554,0.0112576268,0.0149865474,0.024062946,1
561,0.0262540316,0.2120653316,-0.0103078771,0.0537308611,0.1472778793,0.0453296803,1
562,0.1718787954,0.0302843359,-0.1147852189,0.1824722588,0.2249446693,0.2338294041,0
563,0.0080449596,0.0457519446,-0.0410089936,0.0144595181,0.0102847014,0.010683812,1
564,0.1215539908,0.2832668606,0.068679479,0.018157823,0.0108196772,0.0350609128,1
565,0.136977792,0.2698317984,0.0678671124,0.0188267805,0.022189618,0.0094408873,1
566,0.1077132466,0.0268841909,-0.0397577929,0.0237523664,0.0100999333,0.0191204909,1
567,0.3987151643,0.383600745,-0.0332204098,0.289018487,0.1639097312,0.0952315689,0
568,-0.0887582223,0.2930349522,-0.0635092775,0.0685399264,0.0074119642,0.0718002873,1
569,0.10206376,0.0850177406,0.1300400361,0.0354388691,0.0212287495,0.1308863312,1
570,0.1071965478,-0.4270402609,0.2962315339,0.021444397,0.1745794595,0.0177466148,1
571,-0.0924227558,0.2121923665,-0.0491752092,0.0090618808,0.0061673684,0.0043220405,1
572,0.1376672518,0.2349316295,0.0041054035,0.0118238166,0.0085188011,0.0045364408,1
573,0.0356937879,0.003473105,0.0892898389,0.1727077731,0.0407196459,0.0492052749,1
574,0.0722394829,0.1560832789,0.0335003717,0.0064625523,0.0073600259,0.0052244431,1
575,0.2340350717,-0.5595158486,0.1412467046,0.0302968743,0.0439898168,0.0552664424,0
576,0.115858353,0.2238793586,0.0184852831,0.0098280065,0.0058860624,0.013715484,1
577,-0.0551543004,0.1975224068,0.0315058069,0.1829421248,0.0400405352,0.0411780022,1
578,0.3409441912,0.1790304143,0.0290794714,0.0337547665,0.1464055026,0.0224617246,0
579,-0.2285698645,0.1186346853,0.0048264263,0.0123398331,0.0216373695,0.0052508986,1
580,-0.0574925683,0.1072688849,0.0198684178,0.073085891,0.037946163,0.0326022299,1
581,0.1468393386,0.1867510159,0.0231817317,0.0041816643,0.0034885909,0.0035179469,1
582,0.0667754159,0.2187449482,0.1334545757,0.0184078523,0.0168555115,0.0342828207,0
583,0.2905840757,-0.0777592801,0.1054177653,0.027582089,0.0133181855,0.0114279092,1
584,0.1263797849,-0.013751546,0.1053071689,0.0069756754,0.0116877242,0.0210522611,1
585,0.2025124343,0.2141802162,-0.0408321996,0.0235367083,0.0456999743,0.0240406114,1
586,0.0402964857,0.2479362072,0.4308281873,0.0082859963,0.0371119037,0.0759798305,0
587,-0.0751778749,0.1501092948,0.0486885092,0.1026575068,0.0809839367,0.051044862,1
588,0.0738730124,0.0068269609,-0.0974356932,0.009421425,0.0081254403,0.0063636674,1
589,0.1201651944,-0.0172996534,0.1370355697,0.0148533069,0.0157869134,0.0142656189,1
590,-0.0342669044,-0.0121721044,0.0467821831,0.0963766209,0.066263263,0.0447830032,1
591,-0.0824000843,0.3104492032,0.0334417502,0.0360844136,0.0883815561,0.2148018646,0
592,0.1044926573,0.1232476223,-0.0966711243,0.043718602,0.0682742367,0.0609647399,1
593,0.3095683845,0.0760195195,-0.113652053,0.3010104345,0.0689710001,0.105281097,0
594,0.0686095514,0.0251671745,0.1544163068,0.0041211241,0.0060536813,0.0046726229,1
595,0.0890936375,0.2694300279,-0.0097167982,0.0124272298,0.0228843249,0.010985106,1
596,-0.0387974926,-0.4220833586,-0.0790869805,0.0184701637,0.0071364527,0.0107369141,1
597,0.0073040719,0.033613719,0.0016513818,0.006336508,0.0079920165,0.0047216343,1
598,0.2525933267,-0.0679934187,0.0602095705,0.0101363819,0.0051095424,0.0051320689,1
599,-0.1705224926,-0.0578959683,0.0442427775,0.1674013137,0.1874500654,0.1021156394,1
600,0.2652366295,-0.0756220681,0.0538087398,0.0088237271,0.0047847788,0.0056812944,1
601,-0.0293815164,0.0560670211,-0.1300995558,0.0239318997,0.020505578,0.0162321731,1
602,0.0586275729,-0.150846443,-0.1236121952,0.0134802947,0.0270033781,0.0058050664,1
603,0.2999247649,-0.3329124151,-0.0428700076,0.1030435931,0.2852078441,0.0507923653,1
604,0.3099813068,-0.0719154353,0.0185933928,0.0270384669,0.044564007,0.045073767,1
605,0.0156103806,0.060442359,-0.0988089481,0.0294025487,0.0544158234,0.084273559,1
606,0.0902575361,0.2789790359,0.0988342478,0.0818070409,0.0966720184,0.0980313379,0
607,0.0387451852,0.3862844741,0.1064649689,0.0212301056,0.0303785681,0.0192913396,1
608,0.1113461195,0.1339705689,-0.0529264558,0.0223487111,0.1656647754,0.1074500004,1
609,-0.1761240757,0.1612066454,-0.0464550032,0.0141867196,0.0064187467,0.0124764344,1
610,-0.0962986849,0.0896933411,0.0425330872,0.0629642699,0.0984833394,0.0571149867,1
611,0,0,0,0,0,0,1
612,0.1971457171,-0.0943538127,0.0615719163,0.005998434,0.0063678893,0.0072945404,1
613,0.1086553562,0.1870338526,0.0895674534,0.0408780481,0.0234926279,0.0079158813,1
614,0.1433220319,0.2511754701,0.0586273179,0.0157607178,0.0147003293,0.0120087228,1
615,-0.0738197995,-0.0054230269,-0.029443599,0.0363450015,0.0579388568,0.0873569762,1
616,-0.0189362062,0.0739491282,0.1142791496,0.0856454638,0.0791220848,0.173380931,1
617,0.1332791767,0.2637216653,0.0447382394,0.0523831903,0.0380933981,0.1008867126,1
618,-0.2049041076,0.1528943466,-0.0268087305,0.0118417343,0.0125840964,0.0107067009,1
619,-0.0389923721,-0.0036176577,-0.0476734486,0.0093968532,0.0125368202,0.0126336817,1
620,-0.1156414757,0.3400833147,-0.1741814756,0.0348194401,0.0335049646,0.3110505115,1
621,-0.1501960398,0.0895297394,-0.0396425849,0.0027957662,0.0063442683,0.0037474288,1
622,0.037400341,-0.0361992339,0.1580059641,0.0336429051,0.0102420567,0.0220017427,1
623,0.3238190438,-0.6468418884,-0.0691618108,0.0257120479,0.1319307274,0.0468402568,1
624,0.0214404779,0.291194745,0.0808396036,0.0781940885,0.0507902541,0.0285394461,0
625,0.0894911753,0.0972139211,0.0006777275,0.0178956674,0.0236106701,0.006779648,1
626,0.0018353431,-0.2594710462,-0.1120496227,0.040932676,0.1550965175,0.0219704574,1
627,-0.0963621637,0.1357075896,-0.0296173378,0.0074150904,0.0044210316,0.0042345359,1
628,0.1253713893,-0.1722549806,0.0625674618,0.1055962014,0.1833588666,0.1073067349,1
629,0.0597266335,0.1344604622,0.0009703222,0.007848907,0.0124672111,0.0061209483,1
630,0.0632030199,-0.0662948845,0.3046839283,0.011602705,0.0107796008,0.0082605598,1
631,0.1493006803,0.1514687865,-0.0514259243,0.0351566029,0.0412008425,0.1579141535,1
632,0.2513888884,-0.0627053873,0.1198618255,0.0071296851,0.0045388084,0.0036370753,1
633,0.1327620614,0.2032584382,-0.0906921271,0.0222449444,0.0120601683,0.0106316748,1
634,0.1404014502,0.3405517689,-0.0289945232,0.0255615139,0.0145181677,0.0370649361,1
635,0.0184440413,0.0953263311,0.0331948107,0.099760443,0.0674065721,0.052533541,1
636,-0.2006857713,0.1685884537,-0.0940539692,0.5007306162,0.2023984033,0.312215934,0
637,0.0487639279,-0.0642547125,-0.0771703514,0.0111939454,0.0541083981,0.0382167696,1
638,0.0195033146,0.0079121174,-0.0684648987,0.0555300117,0.0983137881,0.1030538931,0
639,0.0391836869,0.1554888837,0.0815073669,0.0316535219,0.022239112,0.0139471832,0
640,-0.2727523665,0.0800360801,0.0910096629,0.032250273,0.0234979452,0.0195031453,1
641,0.01316993,-0.0218909364,0.000223555,0.0111265905,0.0191832587,0.0203981646,1
642,0.1570688685,0.2200958207,0.0473691048,0.0193212043,0.0092208997,0.0288346304,1
643,0.0837881805,0.1649159825,-0.1296168503,0.0234508742,0.053756635,0.0820942035,1
644,0.1616990275,0.108737386,-0.0658413382,0.0428593436,0.049821346,0.1067240797,1
645,0.0077175917,0.2058937065,-0.0855615892,0.0567670858,0.0760078731,0.0497016437,1
646,0.0644588131,0.1226841227,-0.1592264422,0.0140846334,0.0193070273,0.0113743321,1
647,-0.0917917676,0.0444189069,-0.0487496776,0.1207753749,0.1653169991,0.1884220329,0
648,-0.2284320203,0.1022196913,-0.0104045369,0.1848013496,0.1601666536,0.0514368483,1
649,-0.1202531096,-0.0219316421,0.0202530609,0.0163367969,0.0138916823,0.0084172954,1
650,-0.0112786639,0.2897704343,-0.0235106317,0.0238568697,0.0498063417,0.0092430051,0
651,-0.0109453648,0.0051307499,0.036184307,0.016632808,0.026293268,0.0219447856,1
652,0.0705902891,0.1524649711,-0.1124069817,0.0392503977,0.0745467157,0.0984948769,1
653,0.0817714108,0.3110223757,0.0330740064,0.0239792172,0.1193200232,0.0282602602,1
654,0.0302119977,0.1768283904,0.1523813904,0.0099684174,0.0080772236,0.0083694994,0
655,0.0386701335,0.2551051514,-0.0138757514,0.0088478936,0.003798968,0.0056541031,1
656,0.0838903869,0.3665587052,0.0163835188,0.0112840701,0.0160269595,0.0089967401,1
657,0.0396207969,0.0334984729,-0.115128559,0.0825776521,0.078212577,0.0582369747,0
658,0.1396873315,0.2999610398,0.0120590257,0.0291868172,0.0168378716,0.0564113034,1
659,-0.1044506823,0.1184289131,-0.0530273263,0.1215474785,0.0609677918,0.0390772984,1
660,0.0786583581,0.0028803154,0.1272149984,0.0253116127,0.0340921507,0.055084946,1
661,-0.1470133466,0.1698417291,-0.0375583496,0.033211352,0.0281154669,0.0137897862,1
662,0.1463123466,0.2431977418,-0.1190228474,0.0218349531,0.0239581582,0.0070388813,1
663,-0.0258434764,-0.0456675853,-0.0795729661,0.0724698271,0.0493010754,0.0288938041,1
664,-0.0050731778,0.3490367968,-0.3185140558,0.0337069692,0.0275958481,0.0229489887,1
665,-0.0625287156,-0.0326911573,0.0950442757,0.0119880875,0.0230479969,0.0096103369,1
666,0.1035946323,0.3057748645,-0.0262082745,0.0126780952,0.0282974395,0.0159348289,1
667,0.3209608484,-0.0395154203,0.1738962876,0.1270702736,0.0921267427,0.080838081,0
668,0.0721477127,-0.107912657,-0.1312717406,0.0329995684,0.0626056169,0.0246065628,1
669,-0.2031849203,0.0790591972,-0.0354404315,0.0110382573,0.0078615884,0.0127800274,1
670,0.0615075008,0.0193283359,0.0824953219,0.0067895963,0.0046741933,0.0055018216,1
671,0.1090771162,0.1412326902,-0.1106101231,0.2143625048,0.0843998122,0.1222138901,0
672,0.0735980737,0.2145007211,0.0537490558,0.0059209253,0.0095607406,0.0113637699,1
673,0.1438751355,0.190033506,0.023662026,0.0052561558,0.0046508267,0.0036971249,1
674,0.2496083506,-0.0492416462,0.1966886693,0.0064315003,0.0078893024,0.0073414854,1
675,0.0539992116,0.1662707052,0.1296479203,0.0185505445,0.0234094189,0.0513394412,1
676,0.1080964135,0.0174575072,-0.1326944223,0.0076406772,0.0091423588,0.005644962,1
677,0.1215368048,0.0454759375,-0.0174178935,0.0094152033,0.0142289663,0.0201083291,1
678,0.0457444729,0.2366255817,-0.0297075339,0.010935098,0.0135108428,0.0056771573,1
679,-0.1120325275,0.0736513837,0.004132347,0.0133758888,0.0085742897,0.0068035984,1
680,0.1915099279,-0.1616006948,0.0315949158,0.0540560839,0.0294429063,0.0195395655,1
681,-0.013275776,-0.0358874434,-0.0651264474,0.0265818417,0.0154726038,0.0041899509,1
682,-0.0186858617,-0.0399045454,-0.0963556147,0.012585538,0.0079586439,0.0081842281,1
683,-0.0662690206,0.0461499684,-0.1523981709,0.0293225697,0.0439088311,0.0450080945,0
684,-0.0255850838,-0.0909552147,-0.2045500191,0.112192614,0.1865705135,0.1687527599,1
685,0.1633579208,-0.1096326183,-0.0486822992,0.1647719511,0.1750474257,0.0990639522,0
686,0.075147808,0.0930823765,0.00723711,0.014413183,0.0196417083,0.0062021592,1
687,0.0579661265,0.1347649693,-0.0564127649,0.0842814197,0.0754530169,0.0528709468,1
688,0.2845859044,0.0161079056,0.0205296235,0.0058566652,0.0039239172,0.0027219546,1
689,0.1600653347,0.251798243,0.0258064041,0.0145725628,0.0137909727,0.020920643,1
690,-0.0844997984,0.2821388367,-0.1434621036,0.0358291495,0.0160032857,0.1221268738,1
691,0.0613784162,0.2352858367,0.0361945661,0.0826255384,0.0420827332,0.0789440801,1
692,0.1108548283,0.2512473187,0.093653812,0.0152005035,0.022324755,0.011791753,1
693,-0.1372910327,0.1842243936,-0.1516169821,0.0476093043,0.0545682385,0.0301720457,1
694,-0.3653578526,0.0690244192,0.0371781931,0.0602684243,0.0638536939,0.0384115423,1
695,0.3288473665,0.0218814022,-0.0462646396,0.0238512482,0.0272700763,0.0510106095,1
696,0.1141896689,0.0544418048,-0.0833784566,0.0151659236,0.0171521806,0.011456684,0
697,0.1903352139,-0.1304754807,-0.0857537801,0.0829240468,0.2301179139,0.1493103138,0
698,-0.2175273215,-0.0310443101,0.0926991481,0.1510970174,0.0656860341,0.0568419777,1
699,0.1243616965,0.0040949463,-0.1828672821,0.109187999,0.1301785459,0.0946199121,0
700,0.1245062151,0.2411720478,0.0267990587,0.022528043,0.0216396125,0.0261950714,1
701,0.0373361689,-0.2570183108,-0.0254180128,0.0468148002,0.0188921577,0.0238510294,0
702,0.1296042645,-0.0250139892,0.1047009307,0.0207621653,0.0991590426,0.0215766715,1
703,0.0080413459,0.0539147833,-0.0157705772,0.053078893,0.0268825506,0.040388039,1
704,0.1272246809,0.054646647,0.0010779995,0.0090981173,0.0231142198,0.019572665,1
705,0.1427898645,0.2049036614,0.04290749,0.0054998043,0.0070710257,0.0080489676,1
706,-0.1675916183,0.1511994378,-0.0245309865,0.0383180251,0.0266131215,0.0123318913,1
707,-0.1685198167,0.2185733546,-0.0448127343,0.0054506056,0.0025126188,0.0036039803,1
708,0.0996280109,0.076432816,-0.1173769458,0.0425803946,0.1210606229,0.0275352935,1
709,0.2504336056,0.0914630271,-0.0047851537,0.0129113351,0.0610448795,0.0148267604,1
710,0.1664893602,-0.4527517888,0.2245585498,0.0284172837,0.0375125309,0.0227684657,1
711,-0.0457180406,-0.0036127892,-0.0366844426,0.011832656,0.012117359,0.0105984489,1
712,0.1400155279,0.2610501554,0.1149264311,0.0057364963,0.0053811356,0.0041853268,1
713,0.1109558235,-0.0080690111,0.0023731354,0.0276144025,0.0493280035,0.0572765323,1
714,0.443693996,0.4108237251,-0.2053563276,0.3805041316,0.5179409539,0.3374633141,0
715,-0.1250769251,0.3653447171,-0.0196738323,0.0918512614,0.0538113581,0.3346281731,1
716,-0.0007292662,0.3495252112,0.1257919475,0.017737773,0.0154235351,0.1126269684,1
717,0.2676648606,-0.0599514287,0.0851318127,0.0149805288,0.0178546561,0.0114030227,1
718,-0.174094853,0.1522608805,-0.0752878195,0.0170246077,0.0189671242,0.0158280846,1
719,0.5278240876,-0.0273606766,0.0598278809,0.0295758403,0.0049750917,0.0076286672,0
720,0.1156605438,0.2735411275,0.0227784382,0.0064261475,0.0044847818,0.003370566,1
721,0.1262289402,0.1750939044,-0.0095703634,0.0044074478,0.0047940066,0.0069256708,1
722,0.1730781645,0.0169935732,-0.0143470953,0.0518875098,0.0370127472,0.0478084387,1
723,0.1250521629,0.2433149243,0.065402761,0.024551833,0.012994303,0.0204968998,1
724,0.3107468566,-0.1023643434,0.0155624963,0.0083912446,0.0040086525,0.0041714436,1
725,0.0747272255,0.3036367131,-0.0121315371,0.01050344,0.0065889029,0.0063990453,1
726,0.1305022964,-0.1073264398,0.2297026972,0.0427072774,0.0221518206,0.0338854404,1
727,0.2300210438,0.1495123944,-0.0311458032,0.0333103242,0.049135827,0.0331134879,1
728,0.1062268566,0.100203596,0.0197937073,0.0134794295,0.0136392239,0.0260996969,1
729,-0.0419915758,0.3309921076,0.1037417382,0.0260856412,0.0263526807,0.0347781814,1
730,0.0981210064,0.0529692987,0.0795685028,0.0162844368,0.0831932791,0.0146493202,1
731,-0.4588009876,-0.1446397457,-0.1126161594,0.3620737051,0.3042998593,0.1901576561,1
732,0.0639066508,0.0431673604,-0.1559261845,0.0222264748,0.0277350808,0.014418562,1
733,0.0617340671,0.0803931907,-0.0387657404,0.1351853036,0.0758617817,0.1109018949,1
734,0.1296529243,0.2857774263,0.0332023331,0.0064265808,0.0078549738,0.0056589448,1
735,-0.0076717435,0.1083226147,-0.0693710932,0.0384458743,0.0220106324,0.0216259941,0
736,0.121570243,0.2760733466,0.0486424167,0.0064083693,0.0041922768,0.0031800274,1
737,0.0886383494,0.1315025721,-0.0958212599,0.0182892667,0.0527628203,0.0473694655,1
738,0.1376574861,0.2721887371,0.0846217546,0.0119562403,0.0075270024,0.0079871717,1
739,-0.0165082264,0.0094658866,0.05819851,0.0673098084,0.0283051053,0.0111534464,1
740,0.1643536215,0.2692481116,0.0771623471,0.0132800467,0.0206559891,0.0450418567,1
741,0.2078710478,0.1101766701,0.114253806,0.0069000494,0.008300681,0.009373217,1
742,-0.0796706408,0.3489071275,-0.0144991352,0.0993064156,0.0274570082,0.3106667437,1
743,-0.0803451151,0.303280012,-0.2201241514,0.0129727645,0.0297718141,0.0227947811,1
744,-0.0632550304,0.3164526932,0.1166099573,0.0269688017,0.0463626646,0.2415961573,1
745,-0.0195864697,0.3593613227,0.0345299061,0.0290436214,0.0549641213,0.1747423129,1
746,0.0868918801,0.2690728884,0.1090088494,0.0264513282,0.0158973757,0.0141952297,1
747,-0.0865189131,0.2322733187,-0.0506266295,0.0067682594,0.0052171544,0.0040545231,1
748,0.0732713402,0.2003825553,-0.0195460345,0.0380603307,0.1883435494,0.1052407322,1
749,0.0657270964,0.1028334414,-0.0046293059,0.0078622434,0.0123377423,0.0056929507,1
750,-0.2080811394,0.1707627131,0.0036086784,0.0144648994,0.019244689,0.01416955,1
751,0.1490886056,0.2617204104,0.0197521725,0.0079989643,0.0065911253,0.0093468992,1
752,0.0137327788,-0.061895206,0.0918698948,0.0146601973,0.0134966398,0.0255022096,1
753,0.2945290558,-0.1285261275,0.0071788211,0.0097034631,0.0034715829,0.0047974888,1
754,-0.0427562455,0.3041378048,-0.170983255,0.0207351868,0.0129654581,0.00877467,1
755,0.0403894325,0.0835629947,-0.0200215501,0.0432869232,0.0204965367,0.0355043189,1
756,0.1678803586,0.2145138088,-0.0842674797,0.011832576,0.0117344796,0.0701316669,1
757,-0.0184869777,-0.0833882219,0.1642706454,0.0253282247,0.0083946086,0.0054053025,1
758,-0.1360271797,0.2874081801,-0.1695127933,0.0565233106,0.0587547138,0.4928325644,1
759,0.1665498964,0.1348917729,-0.190568255,0.0442504166,0.0125352241,0.0183646785,1
760,0.0946764458,0.143190035,0.1195802454,0.0186137985,0.0545511884,0.0206885367,1
761,-0.016559529,0.3308536215,0.2007603984,0.0273315883,0.0219935726,0.0105706289,1
762,0.0817038275,0.0274485821,0.1673495339,0.0094333305,0.006775026,0.0044962905,1
763,-0.0925544787,0.1476713227,-0.0218336549,0.1183884227,0.0656615192,0.0500260031,1
764,0.087818492,-0.0680584698,0.1403904705,0.0467415913,0.0414484039,0.0935553828,1
765,-0.1201036774,0.5239947928,0.3325250217,0.1702366628,0.2697442737,0.2325787226,0
766,0.3108826892,-0.1990243108,0.0771889644,0.0425064382,0.0333797144,0.034455011,0
767,0.0324337797,0.0106536738,-0.0823605319,0.0118038481,0.0087424845,0.0112025662,1
768,0.2117202709,0.0349689486,-0.0499709498,0.0149990042,0.0069149293,0.0055241744,1
769,-0.1585526526,0.2885816733,-0.1028859924,0.0181179297,0.0073056036,0.0037214366,1
770,0.4353649363,-0.1214788526,0.1522372351,0.0100826511,0.0042238294,0.0041636684,1
771,-0.0709093869,0.1221472524,-0.2797991912,0.0301376962,0.0678003828,0.0730895822,1
772,-0.2609119363,-0.0465600075,0.092587308,0.0881428039,0.0452624595,0.0255338305,1
773,0.0586024024,0.283278243,0.0782894677,0.004020043,0.0039788331,0.0047019837,1
774,0.0881871259,0.2224195749,-0.0955418223,0.043317265,0.0375422387,0.0249086323,1
775,0.0937186699,0.2367110558,0.0619390526,0.0316821511,0.0124947271,0.011606361,1
776,-0.1156361729,0.1949880558,-0.0244721134,0.0202964253,0.0098135208,0.0126315461,0
777,0.1963922231,0.0292982245,-0.0933215665,0.0401591269,0.2077610156,0.0370454272,0
778,0.0023391207,0.3214712709,0.1136766928,0.024762726,0.0199746354,0.0157214925,1
779,-0.198132251,0.1684022311,-0.0557723825,0.0119681961,0.0066240829,0.0082771099,1
780,0.037263006,0.0278993199,-0.0914934821,0.0062225984,0.0060993695,0.0063687091,1
781,0.1652207211,0.2773746295,-4.33681282869E-05,0.0074736828,0.004812296,0.0022924125,1
782,-0.1248270065,-0.0441808005,0.1387501685,0.0810056172,0.023475731,0.017973808,1
783,0.198303,-0.0330355918,0.0327975298,0.051269726,0.0491841322,0.1276041067,1
784,0.0101550252,0.0017862034,0.0655274466,0.0160754464,0.023795333,0.0137768832,1
785,0.0377888878,-0.3491134263,-0.0456722829,0.2355773751,0.1809523485,0.265210501,1
786,-0.1447132176,-0.1436902928,0.0087233628,0.082654391,0.0958757613,0.0819547487,0
787,0.3076970757,-0.0771298104,0.0220856472,0.0207183044,0.0066172868,0.0092498503,1
788,0.4253751713,-0.1382105817,0.106835553,0.0080553135,0.0041694402,0.0074051666,1
789,0.0552476296,0.263817506,-0.081514761,0.0666348888,0.0759248943,0.0803993293,1
790,-0.1691654064,0.1586549442,-0.0861299594,0.0119267221,0.0137265295,0.0087698988,1
791,0.1614868406,0.0781505956,-0.1656204462,0.0124196624,0.0053566828,0.0044776881,1
792,0.0030711657,-0.0375829767,-0.1016525618,0.0083198819,0.0138706795,0.0094858605,1
793,0.1700351554,0.2764393825,0.0241628702,0.0104404186,0.0109555853,0.0186599243,1
794,0.0078818851,0.2888169841,-0.0397958722,0.069704986,0.0695593021,0.080122065,1
795,-0.0626050398,0.4222444223,0.441862749,0.0235309225,0.0090760782,0.0231264509,1
796,0.1562057729,-0.0386965132,0.1555583294,0.0224176286,0.018210327,0.0776983859,1
797,0.2628683626,-0.109422743,0.2044071805,0.0134019976,0.0225607087,0.0454647255,1
798,0.1513685279,-0.0895621191,0.2564049359,0.1758384022,0.4189982514,0.1291182884,0
799,0.1361810442,0.2334697968,-0.0050569435,0.0185464923,0.0388701326,0.0402017144,1
800,-0.0376645829,-0.3641578127,0.0137482522,0.0298594509,0.0236591887,0.0127441562,0
801,-0.0669826857,0.3811813785,0.2898206733,0.0445728412,0.0316632447,0.2091961414,0
802,0.0793389434,0.0236190592,-0.1591218327,0.0184404392,0.0282390819,0.0087693099,0
803,0.1406309721,0.3328197052,-0.0915143526,0.0092217841,0.0094352462,0.0046761844,1
804,0.1352119283,0.155687255,-0.0427233745,0.0056334772,0.0077568893,0.0081064076,1
805,0.0411878241,0.107565266,0.1007864782,0.0847131407,0.0964472313,0.1295287259,1
806,-0.0240732634,0.0016176624,-0.0062631209,0.0080297993,0.0119199696,0.008727791,1
807,0.1336051969,0.2441099327,-0.0671227648,0.2181827894,0.3769929216,0.1397035338,0
808,-0.170830506,0.1725756932,-0.0677846211,0.0165391201,0.0082346029,0.0126409029,1
809,0.1075307311,0.1076012952,-0.0451838479,0.0882012792,0.0192584227,0.0422201783,1
810,0.1326263127,0.142504257,-0.0678351765,0.0274702913,0.0336740998,0.1194189901,1
811,0.0231311486,-0.114479256,-0.0058773956,0.0148191167,0.0659530253,0.0620165422,1
812,0.3033248765,-0.2801302669,0.0124456169,0.0157768235,0.1195191521,0.0176646986,0
813,0.2534175219,-0.0591412435,0.0502416824,0.0093820507,0.0567844744,0.0506534383,1
814,-0.1401167052,0.2226613267,-0.0474289837,0.0202557734,0.0142162677,0.0062246228,1
815,0.0610555582,-0.0166849676,0.0596127084,0.0093230286,0.0068779204,0.0063274286,1
816,0.0822125834,0.3689192398,-0.0690633145,0.1122625174,0.2778165582,0.1797055594,0
817,0.3854759442,-0.1436765378,0.1633268924,0.0180505929,0.0138685982,0.0404797924,1
818,-0.1482348323,0.2140038088,-0.0481057004,0.0050430214,0.0063388422,0.0044056799,1
819,0.1253245112,0.1136190223,0.0042861498,0.032841751,0.0672457521,0.1174844558,1
820,0.0317887033,0.0136272133,0.0106009105,0.0093270203,0.0046056915,0.0055084406,1
821,0.294523494,-0.124295753,0.0066727589,0.010268939,0.0057074644,0.0054633738,1
822,0.1086739273,0.2425157371,0.0882992459,0.0504147185,0.0373360713,0.0468397887,1
823,0.1345793869,0.3087549522,0.050922949,0.0245375052,0.018842133,0.0169604303,1
824,0.2065791673,0.2329952948,0.0589982594,0.0471210897,0.0573384975,0.060907301,1
825,0.1327227516,0.1347792339,-0.1387696832,0.0422892248,0.1358455862,0.150212164,1
826,-0.0351663025,0.0163860674,-0.0234020214,0.014195682,0.0077849505,0.00905273,1
827,-0.0385588271,-0.1337819088,-0.08864978,0.0535068153,0.2369150581,0.1122654737,0
828,0.0171495482,-0.1179785649,0.0298778896,0.0174255793,0.0123296685,0.0049917472,1
829,-0.0620392824,0.1029952283,-0.0386974191,0.0270296073,0.0687541799,0.0084755331,0
830,-0.1519059874,0.0417699043,0.0648284369,0.1478691531,0.0996190133,0.1088712455,1
831,-0.1263484475,0.3618707211,0.1027826657,0.0892528613,0.1627028485,0.3677768003,0
832,0.2882474183,-0.2475679243,0.0615812209,0.0625326578,0.0196774019,0.0488833192,0
833,0.1244904016,0.3406557888,-0.0119244034,0.0381522106,0.0185769815,0.0159527589,1
834,0.1546930279,0.1711990677,-0.1170307187,0.0114085809,0.0108385226,0.0065394408,1
835,0.080470092,-0.0014997204,-0.0989056869,0.0080868247,0.0106849284,0.0078676816,1
836,0.078780282,0.2783805378,0.0028001632,0.0204074479,0.0076911901,0.0235049672,1
837,0.0099838191,-0.0315911734,0.0165317686,0.0264982844,0.0391422709,0.0343850985,0
838,-0.0910406414,-0.0456240941,0.1520783307,0.128728063,0.0161763031,0.0158953184,1
839,0.1739302156,-0.4768099044,0.0730511134,0.0334774058,0.0268637928,0.0113944671,1
840,-0.013035719,0.0474822797,0.0121199152,0.0115221339,0.0061538592,0.0047109271,1
841,0.1334706653,0.155990039,0.0100369137,0.015663258,0.0195477788,0.0134420856,0
842,-0.076793831,0.0973392084,-0.0192409342,0.0285812941,0.0377052337,0.0104281195,1
843,0.0320257077,-0.0004400508,-0.1667992884,0.0467595741,0.0495699776,0.0698739081,0
844,-0.1254222996,0.2414667331,-0.0406848892,0.0079095653,0.0037707054,0.0055269116,1
845,0.2824830876,-0.1227706442,-0.1057557395,0.0190479512,0.0109699219,0.0509355225,1
846,0.138620251,0.138669502,-0.1790624494,0.0222230985,0.0894583575,0.1036064925,1
