,1,2,3,4,5,6,7,8,9,10,11,12,13
481,0.2863439522,0.2547284263,-0.9234565179,0.1602696614,0.213423255,0.005506429,0.0126556625,0.0126709905,0.0052859362,0.0137606289,0.0109395628,0.0036196779,1
482,0.0709898698,0.1820336972,-0.9770506096,0.0691763195,0.180407803,0.0505633584,0.0341003587,0.0760613785,0.0157516613,0.025928652,0.0553027274,0.0426185243,1
483,0.3255687131,0.3133164263,-0.8920685896,0.0255232235,0.0987498422,0.0095886116,0.0027316492,0.0059448799,0.0029313476,0.010144524,0.0299064333,0.0446966266,1
484,0.2646855418,0.3049177769,-0.9143742669,0.0957911514,-0.0314199944,0.0527566896,0.0246918812,0.0141553729,0.0087416529,0.0288709593,0.0142700634,0.0217443878,1
485,0.3542393028,0.3093762271,-0.882492745,0.0570058833,-0.1446456215,0.0439516127,0.0012831511,0.0021774515,0.0010108528,0.0101718103,0.0078159638,0.0061142413,1
486,0.3070047888,0.3137446574,-0.8984433028,0.1202126984,0.201967653,-0.058029926,0.0028904107,0.0096187885,0.0033422634,0.040610487,0.0534853538,0.1362299306,1
487,0.3123308566,0.2911932749,-0.9041703028,-0.2244807729,0.0334796129,0.1125686458,0.0044869257,0.0096382192,0.0043578301,0.0398360976,0.0323987812,0.0213359534,1
488,0.2721938526,0.3006786215,-0.913392251,-0.099070143,-0.0026626694,-0.1290084781,0.0253051009,0.0223681283,0.0087660966,0.0236779964,0.0059432949,0.0081800094,1
489,0.3545053187,0.2635906175,-0.8969023227,0.1915456653,0.0636815199,-0.1612294502,0.0166367729,0.009765565,0.006332119,0.012289509,0.008988238,0.0057937538,1
490,0.2740271275,0.2992014741,-0.9131191594,-0.0848958267,0.041470827,-0.0531807081,0.0280953937,0.0253282602,0.0130438285,0.0173325912,0.0559485982,0.0632867641,1
491,0.1490320371,0.2120495976,-0.964350761,0.0323308175,0.2724123347,-0.0249005289,0.0346815984,0.0376972895,0.0151048392,0.0163640551,0.0365416865,0.0079153447,1
492,0.3397852112,0.303187749,-0.8902842032,0.0137327788,-0.061895206,0.0918698948,0.0032054609,0.002298091,0.0013058729,0.0146601973,0.0134966398,0.0255022096,1
493,0.1910537131,0.2462552271,-0.9461939004,0.1313532749,0.3314243028,-0.1089009773,0.0437662843,0.0663913911,0.035364374,0.0077418721,0.0108240898,0.0080992674,1
494,0.2967977769,0.2664926773,-0.9167442032,-0.1113305013,0.2163494498,-0.0457020558,0.0098754189,0.0176302287,0.0080277715,0.0461144272,0.0569400167,0.0240688685,0
495,0.24485651,0.3289924661,-0.9113673227,-0.0996174151,0.3296042948,0.476469196,0.0268008708,0.0218357205,0.0048774903,0.0628534543,0.0144363258,0.04689314,1
496,0.3272672869,0.3108961952,-0.8922688406,0.0458452471,0.0150196671,0.1338559199,0.0034132198,0.0084063901,0.0036997316,0.0385211644,0.0867744419,0.1078962717,1
497,0.2864541315,0.2517937291,-0.9244121036,-0.126518557,0.23147751,-0.0474260725,0.0008708477,0.0021778174,0.0008208436,0.0065208375,0.0042969199,0.0035596698,1
498,0.3569843307,0.2937499402,-0.8866602032,0.0458002272,-0.0634018565,0.0334693573,0.002717204,0.0091043638,0.0040704029,0.0173919088,0.0635543487,0.0438873386,1
499,0.1337635936,0.2188613825,-0.9590251036,0.0613784162,0.2352858367,0.0361945661,0.0634778509,0.0962223499,0.0344917432,0.0826255384,0.0420827332,0.0789440801,1
500,-0.0076424627,0.0422492826,-0.9975903984,0.1176671522,0.1691332367,0.1099387239,0.0150098678,0.0521854411,0.004627918,0.0249899593,0.0335246763,0.0119080132,1
501,0.3379766175,0.2846053785,-0.8964499721,0.1230517163,0.0130898232,-0.1107945709,0.0268115508,0.0167854021,0.0121804238,0.0221059137,0.0467730581,0.0344232206,1
502,0.2992328287,0.2511893944,-0.9204984861,-0.1581111355,0.1736648924,-0.0916787869,0.0035224865,0.0053012177,0.0023788042,0.0117317564,0.0112757436,0.0091245355,1
503,0.0788514622,0.2041299841,-0.9749086454,0.1503705339,0.3334554183,0.034011749,0.026819791,0.0295015049,0.0087680239,0.0087658226,0.0071408642,0.0064875904,1
504,0.3031115777,0.2658764024,-0.9147879801,0.1177903243,0.2774164661,0.0511815355,0.0179298816,0.0134277077,0.0097087653,0.0040857244,0.0045073147,0.0029268404,1
505,0.1646133028,0.2907367012,-0.9423079044,0.043212988,0.3679997689,-0.01653833,0.0122038316,0.0161722507,0.0044713424,0.0063798381,0.0056717794,0.0067696349,1
506,0.3203544542,0.3202631633,-0.8914835418,0.1276509363,0.1030319163,0.0505925991,0.0030977018,0.0068817861,0.0021686262,0.036977295,0.0464964473,0.0700505643,1
507,0.2254425956,0.2724644303,-0.9255700916,0.1334706653,0.155990039,0.0100369137,0.1136206553,0.0621521399,0.0385515956,0.015663258,0.0195477788,0.0134420856,0
508,0.2219797689,0.2663761076,-0.9365253147,0.2917578287,-0.1160558924,-0.0017844945,0.0287435754,0.0394333388,0.0175470825,0.0115314152,0.0058557897,0.006155404,1
509,0.3274295378,0.2986679203,-0.8961784542,0.0986660436,0.0450033673,-0.075630343,0.0133446616,0.0137832809,0.0091338167,0.0367462016,0.1026685325,0.0757625841,1
510,0.3056972351,0.3057674582,-0.9016297012,0.1259847665,0.0856888712,-0.0566237373,0.0085368118,0.005345911,0.0042259893,0.0156941341,0.0828007357,0.0447372979,1
511,0.0028113426,0.0019703347,-0.9992191992,-0.1496453426,0.0615495286,-0.0102338012,0.0314262872,0.0220134556,0.0087752052,0.1812414281,0.0931761537,0.0368840563,1
512,0.3085350876,0.3091035498,-0.8995829602,0.0863425952,0.2890220996,-0.0264621992,0.00092093,0.0030380377,0.0012309845,0.0059517248,0.0033539492,0.0034320863,1
513,0.3242824024,0.2836311873,-0.9023792948,0.0264226091,0.1167951068,-0.1322916454,0.0054338053,0.0079773147,0.003566985,0.0395061097,0.0110428453,0.045609345,0
514,0.2903012869,0.3007142709,-0.9083280837,0.0548110299,0.1914669665,-0.0609944319,0.0088431647,0.0109185037,0.006231935,0.0696559864,0.0719079124,0.1027021918,1
515,0.3185612829,0.3165526853,-0.8934687649,0.0607195327,0.1506738606,0.0679920004,0.0013706215,0.0046074827,0.001896723,0.0061846759,0.0088694568,0.0048796805,1
516,0.2741945139,0.2981066693,-0.9139703068,0.0929151988,-0.0560334522,0.0555952187,0.0177557235,0.0155618135,0.0071147428,0.0082104544,0.0062192209,0.0093052881,1
517,0.2502696614,0.2993754382,-0.9198691554,-0.0278187523,0.0185157479,-0.0375379878,0.0245831118,0.0294867746,0.0103153344,0.0485044317,0.0188133063,0.0199825138,1
518,0.167769498,0.2669321076,-0.9484350717,-0.0602978731,0.281350761,-0.2493448976,0.0249593128,0.0201299065,0.0065869183,0.0291231687,0.0216742162,0.1483523556,1
519,0.3370623307,0.3202933347,-0.8853206335,0.0509543012,-0.0345162683,0.1907471793,0.0010986429,0.0025054421,0.0010106675,0.0114850449,0.0093673447,0.0137277284,1
520,0.1911466972,0.2547461235,-0.946528753,0.1162972008,0.3432355578,-0.1066656649,0.016496891,0.0458724883,0.0165593504,0.0084883476,0.0133232877,0.005909772,1
521,0.3257277649,0.3044785657,-0.8950860996,0.0215195587,0.0110669255,0.1165593661,0.0013151923,0.0034158553,0.0012807593,0.0065482714,0.0071903721,0.0043758831,1
522,0.2953335339,0.2579622271,-0.9199073068,-0.0857646709,0.2217053068,-0.0484233936,0.0005732479,0.0018467404,0.0005915788,0.005643351,0.0029845919,0.0018749269,1
523,0.3313015857,0.284398741,-0.8989230797,0.0003853571,0.1165103314,-0.2208741071,0.0116677767,0.0316230313,0.0125616272,0.051140819,0.1349305523,0.2086382804,1
524,0.2728663665,0.2984721873,-0.9134996972,0.3256698287,0.0083838914,0.0212558224,0.0276058009,0.0318409304,0.0141649346,0.0349248597,0.0707493777,0.0122134461,1
525,0.277123741,0.2308425538,-0.9120323466,0.0282307187,0.025324202,-0.0713838946,0.145347377,0.1217323767,0.0465463735,0.1623124676,0.1097865629,0.0835016963,1
526,0.3138144781,0.2472620598,-0.916715996,-0.1514585339,0.0219031869,-0.1864170797,0.0014588174,0.00318918,0.0011815433,0.0136952093,0.0078399662,0.0095143852,1
527,0.1031235424,0.2723647331,-0.9511716693,0.012155315,0.2158204159,0.127032488,0.0642236582,0.0751144345,0.0262422795,0.0550106013,0.0674224153,0.058849366,0
528,0.3253078486,0.2931398486,-0.8990178884,0.0538807187,0.051439606,0.0030031583,0.0009508622,0.0029214697,0.0011083954,0.0081584395,0.0053852438,0.003940736,1
529,0.1606149004,0.2225925737,-0.9591096614,0.059016461,0.2648190797,-0.0446850307,0.0341862827,0.0561556274,0.0210214204,0.010703514,0.0168699532,0.0088774607,1
530,0.3100314861,0.3105303785,-0.8985477649,0.0749590084,0.2581057331,0.0634115598,0.006686555,0.0038664041,0.0018873655,0.0074813315,0.0628566863,0.0071587342,1
531,0.3272754462,0.3132679442,-0.8914817251,0.1229976438,0.0547790554,-0.0267959144,0.0009033778,0.0033825645,0.0014303095,0.0064071124,0.0127341449,0.0101051878,1
532,0.2714081355,0.2702724821,-0.9148160916,0.280974494,0.0757489928,0.066816288,0.0703357025,0.0929883373,0.0529897922,0.0200861891,0.0078432922,0.0045148093,0
533,0.0443572884,0.2194223506,-0.9689980757,0.1081452933,0.1765021239,0.0763293625,0.0346620658,0.0963761112,0.0209565243,0.0582204132,0.0937100391,0.03360818,1
534,0.253884259,0.2856276255,-0.9189069283,-0.1436325457,0.0406788762,-0.0298525975,0.0613328626,0.0716316827,0.0260175532,0.2768553911,0.2498204694,0.1169957695,0
535,0.3026459203,0.2717145259,-0.9135240797,-0.1429768606,0.1769554263,-0.0753182773,0.0037897104,0.0054485434,0.0025259014,0.0176161711,0.0084283979,0.0097068858,1
536,0.3332976773,0.3071908406,-0.8913654422,0.0692873936,0.0649352478,0.0424451004,0.001433248,0.0032830174,0.0010981348,0.0093527648,0.0081750025,0.00375262,1
537,0.3070225538,0.2931573586,-0.9049640438,0.1146015295,0.1066056036,-0.1929043948,0.0202370977,0.0191684631,0.0076793519,0.0206793593,0.0298875099,0.0283825425,1
538,0.1687744143,0.1414638566,-0.9465063147,-0.1674509599,0.0291510772,0.0016573616,0.175804446,0.1470677635,0.0556135229,0.2434282958,0.176516925,0.0777977597,1
539,0.2810730916,0.2946487649,-0.9129431116,0.0667935546,0.0775572155,-0.1219912948,0.0171154649,0.0183500798,0.0092324986,0.015370674,0.0402180003,0.0244709447,1
540,0.3268112271,0.311350251,-0.8923121912,0.0263699506,0.1037395693,-0.0003421194,0.0014287886,0.0052258452,0.0022465512,0.0093254068,0.0127058883,0.0054628835,1
541,0.3027714382,0.3137184382,-0.899885494,0.1387931892,0.1312658239,-0.0485171646,0.004648432,0.0086320556,0.0044920829,0.0182538348,0.0396883399,0.0956219188,1
542,0.361503012,0.279736012,-0.8894080518,-0.0063367089,0.0948422884,-0.1654877809,0.0016488512,0.0034626108,0.0014046103,0.0154774349,0.0188993607,0.0140295496,1
543,0.3181899124,0.3156213546,-0.8939181713,0.0625176876,0.1520859363,0.0692867323,0.0015190551,0.0063099302,0.002549343,0.0110584431,0.0063787711,0.0050587642,1
544,0.2713614104,0.2823842231,-0.9198165737,0.1215539908,0.2832668606,0.068679479,0.0165456198,0.0153242624,0.0071395308,0.018157823,0.0108196772,0.0350609128,1
545,0.2674791753,0.2727951793,-0.9238515936,-0.0718377183,0.0233543472,-0.1328535378,0.017931597,0.0135130158,0.0056350868,0.0347212857,0.011848689,0.0142553296,1
546,0.2932637689,0.2536501036,-0.921757004,-0.0903955606,0.2002252151,-0.0541914649,0.0014959258,0.0042245763,0.0013770376,0.0078043089,0.0055495213,0.0036272148,1
547,0.2459112669,0.3329623347,-0.9100228446,-0.0974112741,0.3155087968,0.5203050637,0.0153274656,0.0161657481,0.0050839962,0.0264964918,0.0087278341,0.0275899921,1
548,0.3079909243,0.2962028685,-0.9039558486,0.0996280109,0.076432816,-0.1173769458,0.0143957029,0.0056931488,0.0054412004,0.0425803946,0.1210606229,0.0275352935,1
549,0.2937665657,0.2889025817,-0.9106400518,0.1219251896,0.2463609084,0.1108153606,0.0160367351,0.0236677735,0.0124012283,0.0178225711,0.0075353826,0.0150501741,1
550,0.280167502,0.2890251833,-0.9146326375,0.0671946675,0.0732635708,-0.1247330175,0.0213769735,0.0280848757,0.0131131612,0.0261104947,0.0580694989,0.0342911278,1
551,0.3159964263,0.2946681275,-0.901666004,-0.0370265238,0.0810405387,0.0761609149,0.004285334,0.0161121069,0.0061129311,0.0580272051,0.065158534,0.0901453819,1
552,0.3159146892,0.2846320837,-0.9050603347,-0.2188816693,-0.0104038212,0.1008463653,0.0014775874,0.0064415115,0.0021470793,0.023281392,0.0098281538,0.0064681228,1
553,0.2570976175,0.2594709522,-0.9265580837,0.1730781645,0.0169935732,-0.0143470953,0.0592058036,0.060736236,0.0295224461,0.0518875098,0.0370127472,0.0478084387,1
554,0.3094766813,0.3149171394,-0.8971938446,0.1463123466,0.2431977418,-0.1190228474,0.0055470017,0.0067243592,0.0043122388,0.0218349531,0.0239581582,0.0070388813,1
555,0.3228712629,0.2920988486,-0.9002267331,0.049461208,0.2497089681,-0.0541835886,0.0031948753,0.0030790397,0.0021225427,0.01575609,0.0183696186,0.024345448,1
556,0.327272259,0.3102361474,-0.892545502,0.1215368048,0.0454759375,-0.0174178935,0.0009744977,0.0026413177,0.0009969466,0.0094152033,0.0142289663,0.0201083291,1
557,0.2822463147,0.280091992,-0.9170011434,0.1573042546,0.2744245896,0.0839407811,0.0209181698,0.020532204,0.0116272274,0.0398418028,0.0092201231,0.0527631666,1
558,0.3279178884,0.2970141673,-0.8967740438,0.0402348569,0.0666518289,-0.0106921028,0.0020836075,0.0060965251,0.0026925459,0.0275899104,0.0594064419,0.0488730163,1
559,0.3007084303,0.3073277849,-0.9027686614,0.1253248243,0.1133732645,-0.0173460916,0.0039015551,0.0103365923,0.003281388,0.0341695729,0.0474084274,0.1324012988,1
560,0.3006763825,0.3083134781,-0.9023675737,0.1296648972,0.1636238207,-0.1073322382,0.0079351355,0.0125701734,0.0069480069,0.0297342871,0.0396793133,0.0443874819,1
561,0.2945196693,0.2931306215,-0.9095221235,0.1185857255,0.193138745,-0.1485578964,0.007376139,0.0057203502,0.0038698156,0.0261266167,0.0494149144,0.0430321355,1
562,0.2903825936,0.2666640598,-0.9181653825,0.1470258219,0.2218901235,0.0029339824,0.0281001463,0.0234137238,0.0142398399,0.0130033592,0.0234478786,0.0714286141,1
563,0.1825448645,0.2893564502,-0.9394444741,0.0443373199,0.3437338805,0.0134413657,0.0152495941,0.0118632661,0.0045806623,0.0060917436,0.0043761136,0.0069973041,1
564,0.3027904661,0.3664670279,-0.8794424861,0.1984037052,-0.5096917052,0.1538678032,0.0152928032,0.0160039164,0.0105255566,0.0153874451,0.0395430005,0.0185453817,0
565,0.3544447012,0.2911796335,-0.8885243626,-0.0284766344,0.098214334,-0.014315842,0.0035850607,0.009027238,0.003673945,0.0461013766,0.0325905787,0.0445469218,1
566,0.2728447888,0.25955151,-0.9261260159,0.1296529243,0.2857774263,0.0332023331,0.0131236066,0.0158005148,0.0075784485,0.0064265808,0.0078549738,0.0056589448,1
567,0.1440284602,0.2701734371,-0.9481704064,0.0097803716,0.3266118685,0.0002919096,0.0541250123,0.0627444949,0.01919973,0.0271208994,0.0572878051,0.0243507339,0
568,0.3071908964,0.3051799841,-0.9013233227,0.1133233008,0.1231738966,-0.1192033697,0.0082386723,0.0057793342,0.0037319682,0.0189324631,0.0741147631,0.0206134073,1
569,0.3197487012,0.3088798247,-0.8956864861,0.0445027116,0.1551933127,0.0070802121,0.0058662922,0.0069805733,0.0040717701,0.0127746131,0.0373381829,0.0047763852,1
570,0.248468259,0.2830758048,-0.9245743865,0.2845859044,0.0161079056,0.0205296235,0.0379965369,0.0391787938,0.0177527829,0.0058566652,0.0039239172,0.0027219546,1
571,0.0639350015,0.2710725737,-0.9564995498,0.0391836869,0.1554888837,0.0815073669,0.0320179345,0.0770549771,0.0240410775,0.0316535219,0.022239112,0.0139471832,0
572,0.3164828566,0.3100862988,-0.8964746853,0.0530596187,0.24039551,0.0245020182,0.0019929401,0.0035702437,0.0012286071,0.014483915,0.0119031437,0.0192069608,1
573,0.133903992,0.1770358924,-0.9503066135,-0.0356143028,0.164063008,0.1544829761,0.1288129823,0.1696272594,0.0477407515,0.0395085294,0.1611391166,0.1616412359,0
574,0.1919724382,0.2709214303,-0.9421373386,0.2554356653,-0.0025572715,0.0842952219,0.0240137952,0.0367162446,0.0141631932,0.0190526734,0.0435182553,0.0410031014,1
575,0.3015858247,0.3393381992,-0.8893584183,0.1513685279,-0.0895621191,0.2564049359,0.049214489,0.0183230311,0.0133942697,0.1758384022,0.4189982514,0.1291182884,0
576,0.1550456215,0.2339839163,-0.9573374741,-0.0810100263,0.1246015534,-0.0334220749,0.0217090271,0.0625072295,0.0184089529,0.0462703048,0.0320204275,0.0084288817,1
577,0.265557239,0.2836895219,-0.9210559243,0.1348215327,0.2611252749,0.0808048829,0.0172316559,0.0166990839,0.0089330844,0.0182494314,0.0202402855,0.0337278707,1
578,0.156065494,0.2365044861,-0.95734451,0.0241609509,0.3417403944,0.0500922676,0.0227249334,0.0490722454,0.016619632,0.0311630286,0.0175394248,0.0256065786,1
579,0.2824051036,0.2442348367,-0.927228749,-0.1556183047,0.2964277127,-0.0652998451,0.0224325286,0.0171552366,0.006786409,0.0625971302,0.123038004,0.0500612585,0
580,0.2757758606,0.2619510518,-0.9244920757,0.128900904,0.2554759482,0.0620120409,0.0176371239,0.0158421405,0.0090384868,0.0175113251,0.0164464015,0.0375159062,1
581,0.2844465498,0.2404296414,-0.9280505219,-0.1601575737,0.2206702032,-0.045879647,0.0009022169,0.0021588131,0.0006924225,0.0063498779,0.0021931698,0.0065744632,1
582,0.2471649124,0.2559314781,-0.9112705976,0.0143704807,-0.1761686187,0.0591760699,0.1431125846,0.1409755957,0.0513723531,0.1184400711,0.3356775258,0.1501631614,0
583,0.321607251,0.3028610996,-0.8970536653,0.0299164165,0.1751455697,0.0155194447,0.0050519854,0.0095073913,0.0047697816,0.0580337538,0.0210500881,0.0152554593,1
584,0.3022151116,0.3127671793,-0.9004577689,0.0951723936,0.0968042924,0.0473877008,0.0017879861,0.0035661904,0.0016379592,0.0161891904,0.0130402556,0.0085529328,1
585,0.320810753,0.3211442191,-0.8910193665,-0.0088810845,0.0839351108,0.0661677948,0.0015829861,0.0050429564,0.0018340386,0.0284882373,0.0154140211,0.016282785,1
586,0.3663086056,0.2882958845,-0.884701996,-0.0186858617,-0.0399045454,-0.0963556147,0.0012479996,0.001851594,0.0009274467,0.012585538,0.0079586439,0.0081842281,1
587,0.2940964821,0.2710867729,-0.8941290996,0.087818492,-0.0680584698,0.1403904705,0.1430183046,0.1320672916,0.0515399915,0.0467415913,0.0414484039,0.0935553828,1
588,0.3024760438,0.192636502,-0.9331315339,-0.0846306219,0.2635949402,-0.2654128207,0.0209694868,0.0136265963,0.0062899756,0.0125746912,0.013481326,0.0520340833,1
589,0.2631548247,0.2913933506,-0.9193956534,0.0324337797,0.0106536738,-0.0823605319,0.0167937904,0.0143937804,0.007864321,0.0118038481,0.0087424845,0.0112025662,1
590,0.2689328207,0.2447981474,-0.9230102311,-0.1275716913,0.1817701709,-0.0033200893,0.0912122433,0.0817383572,0.0282884808,0.0719573916,0.1615819817,0.0489077796,0
591,0.2896131394,0.2526061076,-0.9228275418,0.1264012219,0.2436496813,-0.037508855,0.0219593699,0.0111352641,0.0098758973,0.0080753016,0.0258488503,0.0084694487,1
592,0.3133085418,0.2954167849,-0.902419,-0.1409970195,0.0685190187,0.0567369573,0.0047261674,0.012433334,0.005450435,0.0607493744,0.0665933393,0.0563363016,1
593,0.3270915538,0.3098890996,-0.892731757,0.118207708,0.0629172984,-0.0411097665,0.001056151,0.002700245,0.0011967771,0.0113225023,0.0055502888,0.0067637838,1
594,0.3556979323,0.335688494,-0.8722063546,0.1664893602,-0.4527517888,0.2245585498,0.0050357211,0.0044866877,0.0016750401,0.0284172837,0.0375125309,0.0227684657,1
595,0.300028498,0.2828608566,-0.909719506,0.3610852789,0.0602990883,-0.0626684679,0.0335915614,0.0313844505,0.0164223817,0.0285879037,0.0416199974,0.0531726344,1
596,0.3363829681,0.2862358167,-0.897158255,0.0075051966,-0.1844511793,-0.0516715865,0.0033789092,0.0027736736,0.0018527179,0.0091676707,0.0237677241,0.0117026915,1
597,0.296029996,0.2667496773,-0.9163961434,-0.0227866817,0.3306978924,-0.008652293,0.0210901024,0.029441963,0.0108308421,0.0265538435,0.0415890738,0.1271492279,1
598,0.2970116534,0.2508492629,-0.9213088845,-0.1992266016,0.1779320677,-0.0142008848,0.003528536,0.0055984249,0.0022055863,0.0181862597,0.01248684,0.0138313027,1
599,0.318991745,0.3011942311,-0.8977835697,-0.047194579,-0.0079740064,0.1111322145,0.0086480331,0.035419599,0.0134761574,0.1765995347,0.039323237,0.0406429884,0
600,0.3536891594,0.3391884104,-0.8716705896,0.1987697968,-0.4217859904,0.2219133028,0.005443711,0.0032685224,0.0022913577,0.0106104681,0.0742879032,0.0182250735,1
601,0.0292860434,0.0786923307,-0.990434506,0.0430588052,0.1013632813,-0.0269196179,0.0426931582,0.0998606967,0.013945123,0.0177198984,0.1923786429,0.0603043845,1
602,0.2842028685,0.3097205737,-0.9052614183,-0.0791075691,-0.0610798077,-0.0161828219,0.0507469721,0.0288804156,0.0198566953,0.0480139192,0.221564765,0.1043440152,0
603,0.3381524701,0.3123206972,-0.8875561912,0.093118559,-0.061810854,0.0615090442,0.001999628,0.0175647189,0.0063324373,0.0145018204,0.1198909187,0.1954002086,0
604,0.0891497526,0.2698711992,-0.9557322749,0.0771418371,0.2698025542,0.0787206038,0.0377620353,0.0619989503,0.0229736391,0.0107306726,0.0413625428,0.043931725,0
605,0.3360296175,0.2613249641,-0.9033905657,-0.0481708004,0.1847259316,0.018818277,0.0462812494,0.0135352058,0.0188066783,0.1139753274,0.1371959232,0.049788411,0
606,0.2556389203,0.3125500598,-0.914344502,-0.1046422096,0.3042763626,0.4078054382,0.0223626661,0.0196035295,0.0071368685,0.0430167373,0.0168056318,0.066940121,1
607,0.2953621594,0.2467185657,-0.9229221474,-0.1584257781,0.1860025737,-0.0738975255,0.0054308049,0.0079158306,0.0037005083,0.0405801306,0.0069457636,0.0095776829,1
608,0.2089802231,0.2973994183,-0.9296370677,0.1915099279,-0.1616006948,0.0315949158,0.0397321021,0.0399345712,0.0219622618,0.0540560839,0.0294429063,0.0195395655,1
609,0.3234118765,0.2861688327,-0.9019327331,-0.0509401994,-0.0282671828,0.1044923036,0.0016069632,0.0048261183,0.0019168395,0.0112102046,0.0070182359,0.0077107248,1
610,0.3391164741,0.2969081952,-0.8926546653,0.0131641169,-0.0322965056,0.0143592864,0.0011407376,0.0031882655,0.0012822397,0.0057185869,0.0059761131,0.0028902962,1
611,0.3126520199,0.2542971992,-0.9151913108,-0.1501960398,0.0895297394,-0.0396425849,0.0009961557,0.0022796334,0.0006381102,0.0027957662,0.0063442683,0.0037474288,1
612,0.3004798924,0.265064498,-0.9157073984,0.1030875327,0.2110278127,0.0410360706,0.0148000563,0.0244204199,0.0108242802,0.0519147967,0.0087158187,0.0236248225,1
613,0.3289170359,0.3007422948,-0.8951360717,0.1306835817,0.2326354303,-0.084969159,0.0023440828,0.0088496445,0.0039125782,0.0136015917,0.0045562332,0.0051731959,1
614,0.2112444223,0.2797534104,-0.9341996932,0.2515345139,-0.1338316056,0.1169626657,0.0442909647,0.0449495381,0.0200640654,0.0112660029,0.0064278015,0.00634758,1
615,0.3228461394,0.3020622311,-0.8967518685,0.0901414725,0.052136809,-0.0296324026,0.0079722941,0.0155092743,0.0077931968,0.0256503082,0.0919690578,0.1234862638,1
616,0.3182947809,0.3418753546,-0.8841950159,0.13043821,-0.000084212,0.0793749805,0.0014135952,0.0023328034,0.0012154363,0.0189911741,0.0078940027,0.00541645,1
617,0.2924807012,0.2596241315,-0.9161743745,-0.0351358533,0.128091783,-0.1223717532,0.0630821383,0.0579956872,0.0182218026,0.0768744705,0.1092273983,0.1280974454,1
618,0.2787731793,0.285541251,-0.915108996,-0.1030339164,-0.0276586036,-0.1082196167,0.0396729231,0.0388250687,0.015681988,0.0437733951,0.0582208318,0.0556576366,0
619,0.263373,0.2827738167,-0.9056665219,0.1899964099,-0.0308132924,0.0553988463,0.1149514402,0.124499995,0.0415659537,0.1419685017,0.0783008517,0.1067867535,1
620,0.0337388588,0.0989610598,-0.9891172351,0.1679394303,0.1737445219,0.1303656892,0.0708733446,0.0730841539,0.0187381466,0.0449540436,0.039921988,0.019766661,1
621,0.3007419163,0.2898499203,-0.8977474263,0.0598704408,-0.0657068224,0.1867443426,0.0978184754,0.0943948607,0.0333477662,0.0310066299,0.0313314597,0.0633022848,1
622,0.339275506,0.3044416175,-0.8900546932,-0.0082742671,-0.074520502,0.1275210279,0.0010638988,0.0027652261,0.0011427575,0.0109834436,0.0086307236,0.0067358438,1
623,0.1956584343,0.21947851,-0.9447620757,0.2320123829,0.3592340797,0.0496161241,0.0948525609,0.1046098896,0.0321145058,0.1275103068,0.2814366571,0.1154507479,0
624,0.1424635375,0.2007213506,-0.9655485339,0.0252151475,0.2630111713,0.1872740637,0.0370087229,0.0710673241,0.0266626023,0.0132404747,0.0111215185,0.0058152116,1
625,0.2685487092,0.2990749801,-0.9155598367,-0.0551427733,0.0578088749,-0.0767102896,0.0108795235,0.0071804872,0.0040006969,0.0123158772,0.0148446479,0.0137298503,1
626,0.3468156733,0.3024696096,-0.887798498,0.0793389434,0.0236190592,-0.1591218327,0.0040334857,0.004617505,0.0026991539,0.0184404392,0.0282390819,0.0087693099,0
627,0.326399239,0.3038807092,-0.8950399602,0.0408621669,0.016394719,0.0925704849,0.0027508185,0.0034719219,0.0019716854,0.010510986,0.0103236303,0.014784276,1
628,0.3087917331,0.2942350797,-0.9043858964,0.0788525041,-0.0184218373,0.0131123204,0.0077437818,0.008528642,0.0051773944,0.0333931341,0.0985730793,0.1347812901,1
629,0.4706296733,0.2446251149,-0.8294978367,0.1324734342,-0.2285134518,-0.2907778948,0.1313934021,0.1008881554,0.0561866119,0.1170732381,0.2129230624,0.1273777121,0
630,0.236084753,0.2486054542,-0.9392396653,-0.0887582223,0.2930349522,-0.0635092775,0.0128865446,0.0104875503,0.0034774611,0.0685399264,0.0074119642,0.0718002873,1
631,0.2994936733,0.3177309323,-0.8992991554,0.1308457557,0.145438494,0.0008089602,0.0033469557,0.0231899376,0.0079140081,0.0381406918,0.0229914967,0.1878903562,1
632,0.3380736096,0.3056815339,-0.8900753865,0.0247731261,-0.0139177388,0.0720448007,0.0028550773,0.004441356,0.0017119096,0.0388327869,0.0203171927,0.0756419321,1
633,0.2512918287,0.2791813705,-0.9256128526,-0.0751823865,0.2815845936,0.1574218426,0.0246640824,0.0388410137,0.0058311738,0.0222197275,0.0220583305,0.1731045198,1
634,0.2832051514,0.2389186693,-0.9288118964,-0.158681502,0.2151116494,-0.0431637335,0.0013775049,0.0042395068,0.0011054361,0.0082573719,0.0068216167,0.0039769265,1
635,0.3112962789,0.2932550916,-0.9028718606,-0.1202531096,-0.0219316421,0.0202530609,0.0337390238,0.0256175647,0.0111315935,0.0163367969,0.0138916823,0.0084172954,1
636,0.0770383227,0.0660520359,-0.9754265538,-0.0231741505,0.0667071543,-0.0670048629,0.1441646587,0.1238519847,0.0460706057,0.1890566624,0.1760267172,0.0918614285,0
637,0.3396483785,0.2878033068,-0.8949401036,0.0126672635,0.4311445538,-0.3257401155,0.0184458129,0.0220831882,0.0079061072,0.0203558412,0.0290639961,0.0267646777,1
